time,edge_weight_89,edge_weight_810,edge_weight_811,edge_weight_812,edge_weight_813,edge_weight_914,edge_weight_915,edge_weight_916,edge_weight_917,edge_weight_918,edge_weight_1019,edge_weight_1020,edge_weight_1121,edge_weight_1122,edge_weight_1123,edge_weight_1224,edge_weight_1225,edge_weight_1326,edge_weight_1327
150,0,0,0,0,0,38789,233512,5635624,610160,87,3102904,11,1695732,948070,1076527,3102899,5635716,92,170918
149,0,0,0,0,0,46553,241376,5643725,618261,87,3111005,11,1703833,956171,1084628,3111000,5643817,92,178705
148,0,0,0,0,0,54317,249244,5651826,626362,87,3119106,11,1711934,964272,1092729,3119101,5651918,92,186493
147,0,0,0,0,0,62082,257121,5659927,634463,87,3127207,11,1720035,972373,1100830,3127202,5660019,92,194297
146,0,0,0,0,0,69848,265008,5668062,642564,87,3135308,11,1728136,980474,1108931,3135303,5668120,92,202121
145,0,0,0,0,0,77615,272916,5676163,650665,87,3143409,11,1736237,988575,1117032,3143404,5676221,92,209969
144,0,0,0,0,0,85383,280891,5684264,658766,87,3151510,11,1744338,996676,1125133,3151505,5684322,92,217827
143,0,0,0,0,0,93151,288936,5692365,666867,87,3159611,11,1752439,1004777,1133234,3159606,5692423,92,225690
142,0,0,0,0,0,100923,297037,5700466,674968,87,3167712,11,1760540,1012878,1141335,3167707,5700524,92,233554
141,0,0,0,0,0,108701,305138,5708567,683069,87,3175813,11,1768641,1020979,1149436,3175808,5708625,92,241422
140,0,0,0,0,0,116484,313239,5716668,691170,87,3183914,11,1776742,1029080,1157537,3183909,5716726,92,249300
139,0,0,0,0,0,124268,321340,5724769,699271,87,3192015,11,1784843,1037181,1165638,3192010,5724827,92,257195
138,0,0,0,0,0,132052,329441,5732870,707372,87,3200116,11,1792944,1045282,1173739,3200111,5732928,92,265166
137,0,0,0,0,0,139837,337542,5740971,715473,87,3208217,11,1801045,1053383,1181840,3208212,5741029,92,273206
136,0,0,0,0,0,147622,345643,5749072,723574,87,3216318,11,1809146,1061484,1189941,3216313,5749130,92,281307
135,0,0,0,0,0,155409,353744,5757173,731675,87,3224419,11,1817247,1069585,1198042,3224414,5757231,92,289408
134,0,0,0,0,0,163212,361845,5765274,739776,87,3232520,11,1825348,1077686,1206143,3232515,5765332,92,297509
133,0,0,0,0,0,171031,369946,5773375,747877,87,3240621,11,1833449,1085787,1214244,3240616,5773433,92,305610
132,0,0,0,0,0,178871,378047,5781476,755978,87,3248722,11,1841550,1093888,1222345,3248717,5781534,92,313711
131,0,0,0,0,0,186720,386148,5789577,764079,87,3256823,11,1849651,1101989,1230446,3256818,5789635,92,321812
130,0,0,0,0,0,194578,394249,5797678,772180,87,3264924,11,1857752,1110090,1238547,3264919,5797736,92,329913
129,0,0,0,0,0,202441,402350,5805779,780281,87,3273025,11,1865853,1118191,1246648,3273020,5805837,92,338014
128,0,0,0,0,0,210305,410451,5813880,788382,87,3281126,11,1873954,1126292,1254749,3281121,5813938,92,346115
127,0,0,0,0,0,218178,418552,5821981,796483,87,3289227,11,1882055,1134393,1262850,3289222,5822039,92,354216
126,0,0,0,0,0,226060,426665,5830082,804584,87,3297328,11,1890156,1142494,1270951,3297323,5830140,92,362317
125,0,0,0,0,0,234024,434766,5838183,812685,87,3305429,11,1898257,1150595,1279052,3305424,5838241,92,370418
124,0,0,0,0,0,242057,442867,5846284,820786,87,3313530,11,1906358,1158696,1287153,3313525,5846342,92,378519
123,0,0,0,0,0,250158,450968,5854385,828887,87,3321631,11,1914459,1166797,1295254,3321626,5854443,92,386620
122,0,0,0,0,0,258259,459069,5862486,836988,87,3329732,11,1922560,1174898,1303355,3329727,5862544,92,394721
121,0,0,0,0,0,266360,467170,5870587,845089,87,3337833,11,1930661,1182999,1311456,3337828,5870645,92,402822
120,0,0,0,0,0,274461,475271,5878688,853190,87,3345934,11,1938762,1191100,1319557,3345929,5878746,92,410923
119,0,0,0,0,0,282562,483372,5886789,861291,87,3354035,11,1946863,1199201,1327658,3354030,5886847,92,419024
118,0,0,0,0,0,290663,491473,5894890,869392,87,3362136,11,1954964,1207302,1335759,3362131,5894948,92,427125
117,0,0,0,0,0,298764,499574,5902991,877493,87,3370237,11,1963065,1215403,1343860,3370232,5903049,92,435226
116,0,0,0,0,0,306865,507675,5911092,885594,87,3378338,11,1971166,1223504,1351961,3378333,5911150,92,443327
115,0,0,0,0,0,314966,515776,5919193,893695,87,3386439,11,1979267,1231605,1360062,3386434,5919251,92,451428
114,0,0,0,0,0,323067,523877,5927294,901796,87,3394540,11,1987368,1239706,1368163,3394535,5927352,92,459529
113,0,0,0,0,0,331168,531978,5935395,909897,87,3402641,11,1995469,1247807,1376264,3402636,5935453,92,467630
112,0,0,0,0,0,339269,540079,5943496,917998,87,3410742,11,2003570,1255908,1384365,3410737,5943554,92,475731
111,0,0,0,0,0,347370,548180,5951597,926099,87,3418843,11,2011671,1264009,1392466,3418838,5951655,92,483832
110,0,0,0,0,0,355471,556281,5959698,934200,87,3426944,11,2019772,1272110,1400567,3426939,5959756,92,491933
109,0,0,0,0,0,363572,564382,5967799,942301,87,3435045,11,2027873,1280211,1408668,3435040,5967857,92,500034
108,0,0,0,0,0,371673,572483,5975900,950402,87,3443146,2595,2035974,1288312,1416769,3443141,5975958,92,508135
107,0,0,0,0,0,379774,580584,5984001,958503,87,3451247,7762,2044075,1296413,1424870,3451242,5984059,92,516236
106,0,0,0,0,0,387875,588685,5992102,966604,87,3459348,15516,2052176,1304514,1432971,3459343,5992160,92,524337
105,0,0,0,0,0,395976,596786,6000203,974705,87,3467449,23274,2060277,1312615,1441072,3467444,6000261,92,532438
104,0,0,0,0,0,404077,604887,6008304,982806,87,3475550,31037,2068378,1320716,1449173,3475545,6008362,92,540539
103,0,0,0,0,0,412178,612988,6016405,990907,87,3483651,38801,2076479,1328817,1457274,3483646,6016463,92,548640
102,0,0,0,0,0,420279,621089,6024506,999008,87,3491752,46566,2084580,1336918,1465375,3491747,6024564,92,556741
101,0,0,0,0,0,428380,629190,6032607,1007109,87,3499853,54333,2092681,1345019,1473476,3499848,6032665,92,564842
100,0,0,0,0,0,436481,637291,6040708,1015210,87,3507954,62101,2100782,1353120,1481577,3507949,6040766,92,572943
99,0,0,0,0,0,444582,645392,6048809,1023311,87,3516055,69869,2108883,1361221,1489678,3516050,6048867,92,581044
98,0,0,0,0,0,452683,653493,6056910,1031412,87,3524156,77642,2116984,1369322,1497779,3524151,6056968,92,589145
97,0,0,0,0,0,460784,661594,6065011,1039513,87,3532257,85421,2125085,1377423,1505880,3532252,6065069,92,597246
96,0,0,0,0,0,468885,669695,6073112,1047614,87,3540358,93205,2133186,1385524,1513981,3540353,6073170,92,605347
95,0,0,0,0,0,476986,677796,6081213,1055715,87,3548459,100989,2141287,1393625,1522082,3548454,6081271,92,613448
94,0,0,0,0,0,485087,685897,6089314,1063816,87,3556560,108776,2149388,1401726,1530183,3556555,6089372,92,621549
93,0,0,0,0,0,493188,693998,6097415,1071917,87,3564661,116579,2157489,1409827,1538284,3564656,6097473,92,629650
92,0,0,0,0,0,501289,702099,6105516,1080018,87,3572762,124403,2165590,1417928,1546385,3572757,6105574,92,637751
91,0,0,0,0,0,509390,710200,6113617,1088119,87,3580863,132252,2173691,1426029,1554486,3580858,6113675,92,645852
90,0,0,0,0,0,517491,718301,6121718,1096220,87,3588964,140110,2181792,1434130,1562587,3588959,6121776,92,653953
89,0,0,0,0,0,525592,726402,6129819,1104321,87,3597065,147978,2189893,1442231,1570688,3597060,6129877,92,662054
88,0,0,0,0,0,533693,734503,6137920,1112422,87,3605166,155856,2197994,1450332,1578789,3605161,6137978,92,670155
87,0,0,0,0,0,541794,742604,6146021,1120523,87,3613267,163813,2206095,1458433,1586890,3613262,6146079,92,678256
86,0,0,0,0,0,549895,750705,6154122,1128624,87,3621368,171846,2214196,1466534,1594991,3621363,6154180,92,686357
85,0,0,0,0,0,557996,758806,6162223,1136725,87,3629469,179947,2222297,1474635,1603092,3629464,6162281,92,694458
84,0,0,0,0,0,566097,766907,6170324,1144826,87,3637570,188048,2230398,1482736,1611193,3637565,6170382,92,702559
83,0,0,0,0,0,574198,775008,6178425,1152927,87,3645671,196149,2238499,1490837,1619294,3645666,6178483,92,710660
82,0,0,0,0,0,582299,783109,6186526,1161028,87,3653772,204250,2246600,1498938,1627395,3653767,6186584,92,718761
81,0,0,0,0,0,590400,791210,6194627,1169129,87,3661873,212351,2254701,1507039,1635496,3661868,6194685,92,726862
80,0,0,0,0,0,598501,799311,6202728,1177230,87,3669974,220452,2262802,1515140,1643597,3669969,6202786,92,734963
79,0,0,0,0,0,606602,807412,6210829,1185331,87,3678075,228553,2270903,1523241,1651698,3678070,6210887,92,743064
78,0,0,0,0,0,614703,815513,6218930,1193432,87,3686176,236654,2279004,1531342,1659799,3686171,6218988,92,751165
77,0,0,0,0,0,622804,823614,6227031,1201533,87,3694277,244755,2287105,1539443,1667900,3694272,6227089,92,759266
76,0,0,0,0,0,630905,831715,6235132,1209634,87,3702378,252856,2295206,1547544,1676001,3702373,6235190,92,767367
75,0,0,0,0,0,639006,839816,6243233,1217735,87,3710479,260957,2303307,1555645,1684102,3710474,6243291,92,775468
74,0,0,0,0,0,647107,847917,6251334,1225836,87,3718580,269058,2311408,1563746,1692203,3718575,6251392,92,783569
73,0,0,0,0,0,655208,856018,6259435,1233937,87,3726681,277159,2319509,1571847,1700304,3726676,6259493,92,791670
72,0,0,0,0,0,663309,864119,6267536,1242038,87,3734782,285260,2327610,1579948,1708405,3734777,6267594,92,799771
71,0,0,0,0,0,671410,872220,6275637,1250139,87,3742883,293361,2335711,1588049,1716506,3742878,6275695,92,807872
70,0,0,0,0,0,679511,880321,6283738,1258240,87,3750984,301462,2343812,1596150,1724607,3750979,6283796,92,815973
69,0,0,0,0,0,687612,888422,6291839,1266341,87,3759085,309563,2351913,1604251,1732708,3759080,6291897,92,824074
68,0,0,0,0,0,695713,896523,6299940,1274442,87,3767186,317664,2360014,1612352,1740809,3767181,6299998,2676,832175
67,0,0,0,0,0,703814,904624,6308041,1282543,87,3775287,325765,2368115,1620453,1748910,3775282,6308099,7847,840276
66,0,0,0,0,0,711915,912725,6316142,1290644,87,3783388,333866,2376216,1628554,1757011,3783383,6316200,15605,848377
65,0,0,0,0,0,720016,920826,6324243,1298745,87,3791489,341967,2384317,1636655,1765112,3791484,6324301,23370,856478
64,0,0,0,0,0,728117,928927,6332344,1306846,87,3799590,350068,2392418,1644756,1773213,3799585,6332402,31137,864579
63,0,0,0,0,0,736218,937028,6340445,1314947,2671,3807691,358169,2400519,1652857,1781314,3807686,6340503,38905,872680
62,0,0,0,0,0,744319,945129,6348546,1323048,7842,3815792,366270,2408620,1660958,1789415,3815787,6348604,46678,880781
61,0,0,0,0,0,752420,953230,6356647,1331149,15600,3823893,374371,2416721,1669059,1797516,3823888,6356705,54457,888882
60,0,0,0,0,0,760521,961331,6364748,1339250,23364,3831994,382472,2424822,1677160,1805617,3831989,6364806,62243,896983
59,0,0,0,0,0,768622,969432,6372849,1347351,31131,3840095,390573,2432923,1685261,1813718,3840090,6372907,70046,905084
58,0,0,0,0,0,776723,977533,6380950,1355452,38903,3848196,398674,2441024,1693362,1821819,3848191,6381008,77875,913185
57,0,0,0,0,0,784824,985634,6389051,1363553,46680,3856297,406775,2449125,1701463,1829920,3856292,6389109,85729,921286
56,0,0,0,0,0,792925,993735,6397152,1371654,54464,3864398,414876,2457226,1709564,1838021,3864393,6397210,93602,929387
55,0,0,0,0,0,801026,1001836,6405253,1379755,62250,3872499,422977,2465327,1717665,1846122,3872494,6405311,101555,937488
54,0,0,0,0,0,809127,1009937,6413354,1387856,70058,3880600,431078,2473428,1725766,1854223,3880595,6413412,109588,945589
53,0,0,0,0,0,817228,1018038,6421455,1395957,77891,3888701,439179,2481529,1733867,1862324,3888696,6421513,117689,953690
52,0,0,0,0,0,825329,1026139,6429556,1404058,85758,3896802,447280,2489630,1741968,1870425,3896797,6429614,125790,961791
51,0,0,0,0,0,833430,1034240,6437657,1412159,93708,3904903,455381,2497731,1750069,1878526,3904898,6437715,133891,969892
50,0,0,0,0,0,841531,1042341,6445758,1420260,101740,3913004,463482,2505832,1758170,1886627,3912999,6445816,141992,977993
49,0,0,0,0,0,849632,1050442,6453859,1428361,109841,3921105,471583,2513933,1766271,1894728,3921100,6453917,150093,986094
48,0,0,0,0,0,857733,1058543,6461960,1436462,117942,3929206,479684,2522034,1774372,1902829,3929201,6462018,158194,994195
47,0,0,0,0,0,865834,1066644,6470061,1444563,126043,3937307,487785,2530135,1782473,1910930,3937302,6470119,166295,1002296
46,0,0,0,0,0,873935,1074745,6478162,1452664,134144,3945408,495886,2538236,1790574,1919031,3945403,6478220,174396,1010397
45,0,0,0,0,0,882036,1082846,6486263,1460765,142245,3953509,503987,2546337,1798675,1927132,3953504,6486321,182497,1018498
44,0,0,0,0,0,890137,1090947,6494364,1468866,150346,3961610,512088,2554438,1806776,1935233,3961605,6494422,190598,1026599
43,0,0,0,0,0,898238,1099048,6502465,1476967,158447,3969711,520189,2562539,1814877,1943334,3969706,6502523,198699,1034700
42,0,0,0,0,0,906339,1107149,6510566,1485068,166548,3977812,528290,2570640,1822978,1951435,3977807,6510624,206800,1042801
41,0,0,0,0,0,914440,1115250,6518667,1493169,174649,3985913,536391,2578741,1831079,1959536,3985908,6518725,214901,1050902
40,0,0,0,0,0,922541,1123351,6526768,1501270,182750,3994014,544492,2586842,1839180,1967637,3994009,6526826,223002,1059003
39,0,0,0,0,0,930642,1131452,6534869,1509371,190851,4002115,552593,2594943,1847281,1975738,4002110,6534927,231103,1067104
38,0,0,0,0,0,938743,1139553,6542970,1517472,198952,4010216,560694,2603044,1855382,1983839,4010211,6543028,239204,1075205
37,0,0,0,0,0,946844,1147654,6551071,1525573,207053,4018317,568795,2611145,1863483,1991940,4018312,6551129,247305,1083306
36,0,0,0,0,0,954945,1155755,6559172,1533674,215154,4026418,576896,2619246,1871584,2000041,4026413,6559230,255406,1091407
35,0,0,0,0,0,963046,1163856,6567273,1541775,223255,4034519,584997,2627347,1879685,2008142,4034514,6567331,263507,1099508
34,0,0,0,0,0,971147,1171957,6575374,1549876,231356,4042620,593098,2635448,1887786,2016243,4042615,6575432,271608,1107609
33,0,0,0,0,0,979248,1180058,6583475,1557977,239457,4050721,601199,2643549,1895887,2024344,4050716,6583533,279709,1115710
32,0,0,0,0,0,987349,1188159,6591576,1566078,247558,4058822,609300,2651650,1903988,2032445,4058817,6591634,287810,1123811
31,0,0,0,0,0,995450,1196260,6599677,1574179,255659,4066923,617401,2659751,1912089,2040546,4066918,6599735,295911,1131912
30,0,0,0,0,0,1003551,1204361,6607778,1582280,263760,4075024,625502,2667852,1920190,2048647,4075019,6607836,304012,1140013
29,0,0,0,0,0,1011652,1212462,6615879,1590381,271861,4083125,633603,2675953,1928291,2056748,4083120,6615937,312113,1148114
28,0,0,0,0,0,1019753,1220563,6623980,1598482,279962,4091226,641704,2684054,1936392,2064849,4091221,6624038,320214,1156215
27,0,0,0,0,0,1027854,1228664,6632081,1606583,288063,4099327,649805,2692155,1944493,2072950,4099322,6632139,328315,1164316
26,0,0,0,0,0,1035955,1236765,6640182,1614684,296164,4107428,657906,2700256,1952594,2081051,4107423,6640240,336416,1172417
25,0,0,0,0,0,1044056,1244866,6648283,1622785,304265,4115529,666007,2708357,1960695,2089152,4115524,6648341,344517,1180518
24,0,0,0,0,0,1052157,1252967,6656384,1630886,312366,4123630,674108,2716458,1968796,2097253,4123625,6656442,352618,1188619
23,0,0,0,0,0,1060258,1261068,6664485,1638987,320467,4131731,682209,2724559,1976897,2105354,4131726,6664543,360719,1196720
22,0,0,0,0,0,1068359,1269169,6672586,1647088,328568,4139832,690310,2732660,1984998,2113455,4139827,6672644,368820,1204821
21,0,0,0,0,0,1076460,1277270,6680687,1655189,336669,4147933,698411,2740761,1993099,2121556,4147928,6680745,376921,1212922
20,0,0,0,0,0,1084561,1285371,6688788,1663290,344770,4156034,706512,2748862,2001200,2129657,4156029,6688846,385022,1221023
19,0,0,0,0,0,1092662,1293472,6696889,1671391,352871,4164135,714613,2756963,2009301,2137758,4164130,6696947,393123,1229124
18,0,0,0,0,0,1100763,1301573,6704990,1679492,360972,4172236,722714,2765064,2017402,2145859,4172231,6705048,401224,1237225
17,0,0,0,0,0,1108864,1309674,6713091,1687593,369073,4180337,730815,2773165,2025503,2153960,4180332,6713149,409325,1245326
16,0,0,0,0,0,1116965,1317775,6721192,1695694,377174,4188438,738916,2781266,2033604,2162061,4188433,6721250,417426,1253427
15,0,0,0,0,0,1125066,1325876,6729293,1703795,385275,4196539,747017,2789367,2041705,2170162,4196534,6729351,425527,1261528
14,0,0,0,0,0,1133167,1333977,6737394,1711896,393376,4204640,755118,2797468,2049806,2178263,4204635,6737452,433628,1269629
13,0,0,0,0,0,1141268,1342078,6745495,1719997,401477,4212741,763219,2805569,2057907,2186364,4212736,6745553,441729,1277730
12,0,0,0,0,0,1149369,1350179,6753596,1728098,409578,4220842,771320,2813670,2066008,2194465,4220837,6753654,449830,1285831
11,0,0,0,0,0,1157470,1358280,6761697,1736199,417679,4228943,779421,2821771,2074109,2202566,4228938,6761755,457931,1293932
10,0,0,0,0,0,1165571,1366381,6769798,1744300,425780,4237044,787522,2829872,2082210,2210667,4237039,6769856,466032,1302033
9,0,0,0,0,0,1173672,1374482,6777899,1752401,433881,4245145,795623,2837973,2090311,2218768,4245140,6777957,474133,1310134
8,0,0,0,0,0,1181773,1382583,6786000,1760502,441982,4253246,803724,2846074,2098412,2226869,4253241,6786058,482234,1318235
7,0,0,0,0,0,1189874,1390684,6794101,1768603,450083,4261347,811825,2854175,2106513,2234970,4261342,6794159,490335,1326336
6,0,0,0,0,0,1197975,1398785,6802202,1776704,458184,4269448,819926,2862276,2114614,2243071,4269443,6802260,498436,1334437
5,0,0,0,0,0,1206076,1406886,6810303,1784805,466285,4277549,828027,2870377,2122715,2251172,4277544,6810361,506537,1342538
4,0,0,0,0,0,1214177,1414987,6818404,1792906,474386,4285650,836128,2878478,2130816,2259273,4285645,6818462,514638,1350639
3,0,0,0,0,0,1222278,1423088,6826505,1801007,482487,4293751,844229,2886579,2138917,2267374,4293746,6826563,522739,1358740
2,0,0,0,0,0,817570,951449,4553808,1203399,324395,2865291,565534,1927155,1428705,1514319,2865286,4553866,351231,908549
1,0,0,0,0,0,410211,477155,2278622,603148,163617,1434263,284166,965118,715858,758632,1434258,2278680,177038,455700
